SID20131501; Sem_3; 526
SID20131501; Sem_4; 438
SID20131501; Sem_5; 551
SID20131501; Sem_6; 393
SID20131501; Sem_7; 428
SID20131501; Sem_8; 520
SID20131506; Sem_1; 448
SID20131506; Sem_2; 598
SID20131506; Sem_3; 615
SID20131506; Sem_4; 524
SID20131506; Sem_5; 502
SID20131506; Sem_6; 558
SID20131506; Sem_7; 371
SID20131506; Sem_8; 481
SID20131526; Sem_1; 471
SID20131526; Sem_2; 393
SID20131526; Sem_3; 500
SID20131526; Sem_4; 520
SID20131526; Sem_5; 501
SID20131526; Sem_6; 416
SID20131526; Sem_7; 468
SID20131526; Sem_8; 573
SID20131529; Sem_1; 402
SID20131529; Sem_2; 457
SID20131529; Sem_3; 460
SID20131529; Sem_4; 442
SID20131529; Sem_5; 509
SID20131529; Sem_6; 371
SID20131529; Sem_7; 408
SID20131529; Sem_8; 434
SID20131535; Sem_1; 520
SID20131535; Sem_2; 456
SID20131535; Sem_3; 454
SID20131535; Sem_4; 418
SID20131535; Sem_5; 425
SID20131535; Sem_6; 498
SID20131535; Sem_7; 521
SID20131535; Sem_8; 542
SID20131582; Sem_1; 506
SID20131582; Sem_2; 406
SID20131582; Sem_3; 446
SID20131582; Sem_4; 529
SID20131582; Sem_5; 447
SID20131582; Sem_6; 412
SID20131582; Sem_7; 479
SID20131582; Sem_8; 509
SID20131603; Sem_1; 468
SID20131603; Sem_2; 485
SID20131603; Sem_3; 537
SID20131603; Sem_4; 480
SID20131603; Sem_5; 408
SID20131603; Sem_6; 474
SID20131603; Sem_7; 535
SID20131603; Sem_8; 435
SID20131618; Sem_1; 640
SID20131618; Sem_2; 495
SID20131618; Sem_3; 428
SID20131618; Sem_4; 469
SID20131618; Sem_5; 451
SID20131618; Sem_6; 460
SID20131618; Sem_7; 441
SID20131618; Sem_8; 462
SID20131649; Sem_1; 449
SID20131649; Sem_2; 323
SID20131649; Sem_3; 439
SID20131649; Sem_4; 494
SID20131649; Sem_5; 538
SID20131649; Sem_6; 539
SID20131649; Sem_7; 409
SID20131649; Sem_8; 497
SID20131675; Sem_1; 499
SID20131675; Sem_2; 442
SID20131675; Sem_3; 544
SID20131675; Sem_4; 530
SID20131675; Sem_5; 403
SID20131675; Sem_6; 491
SID20131675; Sem_7; 390
SID20131675; Sem_8; 416
SID20131703; Sem_1; 504
SID20131703; Sem_2; 537
SID20131703; Sem_3; 490
SID20131703; Sem_4; 521
SID20131703; Sem_5; 412
SID20131703; Sem_6; 444
SID20131703; Sem_7; 460
SID20131703; Sem_8; 378
SID20131753; Sem_1; 483
SID20131753; Sem_2; 537
SID20131753; Sem_3; 481
SID20131753; Sem_4; 552
SID20131753; Sem_5; 539
SID20131753; Sem_6; 494
SID20131753; Sem_7; 508
SID20131753; Sem_8; 413
SID20131754; Sem_1; 504
SID20131754; Sem_2; 432
SID20131754; Sem_3; 470
SID20131754; Sem_4; 540
SID20131754; Sem_5; 424
SID20131754; Sem_6; 542
SID20131754; Sem_7; 475
SID20131754; Sem_8; 543
SID20131764; Sem_1; 446
SID20131764; Sem_2; 437
SID20131764; Sem_3; 494
SID20131764; Sem_4; 465
SID20131764; Sem_5; 382
SID20131764; Sem_6; 548
SID20131764; Sem_7; 457
SID20131764; Sem_8; 497
SID20131767; Sem_1; 477
SID20131767; Sem_2; 410
SID20131767; Sem_3; 557
SID20131767; Sem_4; 562
SID20131767; Sem_5; 543
SID20131767; Sem_6; 523
SID20131767; Sem_7; 516
SID20131767; Sem_8; 518
SID20131800; Sem_1; 380
SID20131800; Sem_2; 547
SID20131800; Sem_3; 390
SID20131800; Sem_4; 472
SID20131800; Sem_5; 451
SID20131800; Sem_6; 437
SID20131800; Sem_7; 367
SID20131800; Sem_8; 507
SID20131804; Sem_1; 522
SID20131804; Sem_2; 462
SID20131804; Sem_3; 434
SID20131804; Sem_4; 470
SID20131804; Sem_5; 447
SID20131804; Sem_6; 529
SID20131804; Sem_7; 533
SID20131804; Sem_8; 414
SID20131811; Sem_1; 475
SID20131811; Sem_2; 413
SID20131811; Sem_3; 411
SID20131811; Sem_4; 451
SID20131811; Sem_5; 503
SID20131811; Sem_6; 587
SID20131811; Sem_7; 494
SID20131811; Sem_8; 457
SID20131817; Sem_1; 487
SID20131817; Sem_2; 507
SID20131817; Sem_3; 555
SID20131817; Sem_4; 418
SID20131817; Sem_5; 509
SID20131817; Sem_6; 431
SID20131817; Sem_7; 518
SID20131817; Sem_8; 549
SID20131823; Sem_1; 598
SID20131823; Sem_2; 380
SID20131823; Sem_3; 446
SID20131823; Sem_4; 568
SID20131823; Sem_5; 469
SID20131823; Sem_6; 452
SID20131823; Sem_7; 529
SID20131823; Sem_8; 389
SID20131826; Sem_1; 512
SID20131826; Sem_2; 454
SID20131826; Sem_3; 518
SID20131826; Sem_4; 485
SID20131826; Sem_5; 523
SID20131826; Sem_6; 575
SID20131826; Sem_7; 486
SID20131826; Sem_8; 490
SID20131830; Sem_1; 548
SID20131830; Sem_2; 461
SID20131830; Sem_3; 516
SID20131830; Sem_4; 447
SID20131830; Sem_5; 498
SID20131830; Sem_6; 500
SID20131830; Sem_7; 526
SID20131830; Sem_8; 512
SID20131834; Sem_1; 549
SID20131834; Sem_2; 539
SID20131834; Sem_3; 421
SID20131834; Sem_4; 547
SID20131834; Sem_5; 619
SID20131834; Sem_6; 443
SID20131834; Sem_7; 482
SID20131834; Sem_8; 456
SID20131850; Sem_1; 445
SID20131850; Sem_2; 529
SID20131850; Sem_3; 378
SID20131850; Sem_4; 427
SID20131850; Sem_5; 512
SID20131850; Sem_6; 544
SID20131850; Sem_7; 438
SID20131850; Sem_8; 454
SID20131851; Sem_1; 492
SID20131851; Sem_2; 465
SID20131851; Sem_3; 595
SID20131851; Sem_4; 500
SID20131851; Sem_5; 502
SID20131851; Sem_6; 447
SID20131851; Sem_7; 555
SID20131851; Sem_8; 541
SID20131862; Sem_1; 603
SID20131862; Sem_2; 532
SID20131862; Sem_3; 514
SID20131862; Sem_4; 458
SID20131862; Sem_5; 531
SID20131862; Sem_6; 522
SID20131862; Sem_7; 425
SID20131862; Sem_8; 426
SID20131872; Sem_1; 543
SID20131872; Sem_2; 466
SID20131872; Sem_3; 413
SID20131872; Sem_4; 485
SID20131872; Sem_5; 424
SID20131872; Sem_6; 514
SID20131872; Sem_7; 496
SID20131872; Sem_8; 496
SID20131874; Sem_1; 471
SID20131874; Sem_2; 515
SID20131874; Sem_3; 398
SID20131874; Sem_4; 498
SID20131874; Sem_5; 427
SID20131874; Sem_6; 521
SID20131874; Sem_7; 424
SID20131874; Sem_8; 513
SID20131889; Sem_1; 446
SID20131889; Sem_2; 493
SID20131889; Sem_3; 429
SID20131889; Sem_4; 457
SID20131889; Sem_5; 517
SID20131889; Sem_6; 442
SID20131889; Sem_7; 518
SID20131889; Sem_8; 532
SID20131931; Sem_1; 529
SID20131931; Sem_2; 568
SID20131931; Sem_3; 524
SID20131931; Sem_4; 507
SID20131931; Sem_5; 420
SID20131931; Sem_6; 422
SID20131931; Sem_7; 467
SID20131931; Sem_8; 536
SID20131936; Sem_1; 496
SID20131936; Sem_2; 399
SID20131936; Sem_3; 431
SID20131936; Sem_4; 343
SID20131936; Sem_5; 502
SID20131936; Sem_6; 453
SID20131936; Sem_7; 516
SID20131936; Sem_8; 433
SID20131943; Sem_1; 476
SID20131943; Sem_2; 534
SID20131943; Sem_3; 527
SID20131943; Sem_4; 540
SID20131943; Sem_5; 530
SID20131943; Sem_6; 481
SID20131943; Sem_7; 538
SID20131943; Sem_8; 396
SID20131946; Sem_1; 423
SID20131946; Sem_2; 450
SID20131946; Sem_3; 471
SID20131946; Sem_4; 468
SID20131946; Sem_5; 463
SID20131946; Sem_6; 452
SID20131946; Sem_7; 431
SID20131946; Sem_8; 577
SID20131949; Sem_1; 503
SID20131949; Sem_2; 505
SID20131949; Sem_3; 498
SID20131949; Sem_4; 391
SID20131949; Sem_5; 453
SID20131949; Sem_6; 455
SID20131949; Sem_7; 526
SID20131949; Sem_8; 470
SID20131978; Sem_1; 456
SID20131978; Sem_2; 507
SID20131978; Sem_3; 422
SID20131978; Sem_4; 443
SID20131978; Sem_5; 460
SID20131978; Sem_6; 494
SID20131978; Sem_7; 605
SID20131978; Sem_8; 475
SID20131983; Sem_1; 444
SID20131983; Sem_2; 471
SID20131983; Sem_3; 607
SID20131983; Sem_4; 486
SID20131983; Sem_5; 509
SID20131983; Sem_6; 578
SID20131983; Sem_7; 471
SID20131983; Sem_8; 485
SID20131998; Sem_1; 409
SID20131998; Sem_2; 350
SID20131998; Sem_3; 532
SID20131998; Sem_4; 491
SID20131998; Sem_5; 477
SID20131998; Sem_6; 513
SID20131998; Sem_7; 457
SID20131998; Sem_8; 477
SID20132012; Sem_1; 518
SID20132012; Sem_2; 457
SID20132012; Sem_3; 430
SID20132012; Sem_4; 426
SID20132012; Sem_5; 446
SID20132012; Sem_6; 570
SID20132012; Sem_7; 428
SID20132012; Sem_8; 460
SID20132013; Sem_1; 468
SID20132013; Sem_2; 394
SID20132013; Sem_3; 593
SID20132013; Sem_4; 506
SID20132013; Sem_5; 474
SID20132013; Sem_6; 523
SID20132013; Sem_7; 444
SID20132013; Sem_8; 465
SID20132032; Sem_1; 461
SID20132032; Sem_2; 513
SID20132032; Sem_3; 478
SID20132032; Sem_4; 436
SID20132032; Sem_5; 561
SID20132032; Sem_6; 491
SID20132032; Sem_7; 397
SID20132032; Sem_8; 547
SID20132095; Sem_1; 478
SID20132095; Sem_2; 431
SID20132095; Sem_3; 528
SID20132095; Sem_4; 489
SID20132095; Sem_5; 514
SID20132095; Sem_6; 552
SID20132095; Sem_7; 431
SID20132095; Sem_8; 485
SID20132136; Sem_1; 499
SID20132136; Sem_2; 474
SID20132136; Sem_3; 442
SID20132136; Sem_4; 493
SID20132136; Sem_5; 446
SID20132136; Sem_6; 435
SID20132136; Sem_7; 547
SID20132136; Sem_8; 531
SID20132137; Sem_1; 501
SID20132137; Sem_2; 456
SID20132137; Sem_3; 382
SID20132137; Sem_4; 462
SID20132137; Sem_5; 476
SID20132137; Sem_6; 553
SID20132137; Sem_7; 504
SID20132137; Sem_8; 474
SID20132171; Sem_1; 471
SID20132171; Sem_2; 516
SID20132171; Sem_3; 496
SID20132171; Sem_4; 435
SID20132171; Sem_5; 444
SID20132171; Sem_6; 550
SID20132171; Sem_7; 522
SID20132171; Sem_8; 509
SID20132193; Sem_1; 326
SID20132193; Sem_2; 441
SID20132193; Sem_3; 497
SID20132193; Sem_4; 533
SID20132193; Sem_5; 448
SID20132193; Sem_6; 497
SID20132193; Sem_7; 573
SID20132193; Sem_8; 426
SID20132211; Sem_1; 459
SID20132211; Sem_2; 516
SID20132211; Sem_3; 567
SID20132211; Sem_4; 412
SID20132211; Sem_5; 502
SID20132211; Sem_6; 399
SID20132211; Sem_7; 430
SID20132211; Sem_8; 392
SID20132217; Sem_1; 419
SID20132217; Sem_2; 489
SID20132217; Sem_3; 447
SID20132217; Sem_4; 414
SID20132217; Sem_5; 514
SID20132217; Sem_6; 482
SID20132217; Sem_7; 561
SID20132217; Sem_8; 401
SID20132222; Sem_1; 526
SID20132222; Sem_2; 454
SID20132222; Sem_3; 427
SID20132222; Sem_4; 522
SID20132222; Sem_5; 546
SID20132222; Sem_6; 459
SID20132222; Sem_7; 422
SID20132222; Sem_8; 459
SID20132245; Sem_1; 475
SID20132245; Sem_2; 543
SID20132245; Sem_3; 505
SID20132245; Sem_4; 510
SID20132245; Sem_5; 512
SID20132245; Sem_6; 446
SID20132245; Sem_7; 529
SID20132245; Sem_8; 571
SID20132258; Sem_1; 425
SID20132258; Sem_2; 356
SID20132258; Sem_3; 491
SID20132258; Sem_4; 335
SID20132258; Sem_5; 490
SID20132258; Sem_6; 528
SID20132258; Sem_7; 458
SID20132258; Sem_8; 486
SID20132300; Sem_1; 545
SID20132300; Sem_2; 479
SID20132300; Sem_3; 374
SID20132300; Sem_4; 419
SID20132300; Sem_5; 519
SID20132300; Sem_6; 499
SID20132300; Sem_7; 445
SID20132300; Sem_8; 500
SID20132304; Sem_1; 447
SID20132304; Sem_2; 389
SID20132304; Sem_3; 398
SID20132304; Sem_4; 494
SID20132304; Sem_5; 430
SID20132304; Sem_6; 443
SID20132304; Sem_7; 424
SID20132304; Sem_8; 578
SID20132356; Sem_1; 536
SID20132356; Sem_2; 508
SID20132356; Sem_3; 516
SID20132356; Sem_4; 482
SID20132356; Sem_5; 568
SID20132356; Sem_6; 487
SID20132356; Sem_7; 493
SID20132356; Sem_8; 465
SID20132360; Sem_1; 497
SID20132360; Sem_2; 447
SID20132360; Sem_3; 534
SID20132360; Sem_4; 463
SID20132360; Sem_5; 473
SID20132360; Sem_6; 382
SID20132360; Sem_7; 402
SID20132360; Sem_8; 397
SID20132369; Sem_1; 449
SID20132369; Sem_2; 518
SID20132369; Sem_3; 529
SID20132369; Sem_4; 504
SID20132369; Sem_5; 580
SID20132369; Sem_6; 463
SID20132369; Sem_7; 528
SID20132369; Sem_8; 519
SID20132371; Sem_1; 396
SID20132371; Sem_2; 505
SID20132371; Sem_3; 431
SID20132371; Sem_4; 561
SID20132371; Sem_5; 487
SID20132371; Sem_6; 584
SID20132371; Sem_7; 452
SID20132371; Sem_8; 412
SID20132382; Sem_1; 541
SID20132382; Sem_2; 491
SID20132382; Sem_3; 390
SID20132382; Sem_4; 477
SID20132382; Sem_5; 499
SID20132382; Sem_6; 540
SID20132382; Sem_7; 497
SID20132382; Sem_8; 452
SID20132388; Sem_1; 531
SID20132388; Sem_2; 484
SID20132388; Sem_3; 426
SID20132388; Sem_4; 552
SID20132388; Sem_5; 543
SID20132388; Sem_6; 488
SID20132388; Sem_7; 461
SID20132388; Sem_8; 362
SID20132422; Sem_1; 436
SID20132422; Sem_2; 429
SID20132422; Sem_3; 418
SID20132422; Sem_4; 414
SID20132422; Sem_5; 423
SID20132422; Sem_6; 477
SID20132422; Sem_7; 418
SID20132422; Sem_8; 544
SID20132424; Sem_1; 498
SID20132424; Sem_2; 555
SID20132424; Sem_3; 518
SID20132424; Sem_4; 484
SID20132424; Sem_5; 429
SID20132424; Sem_6; 478
SID20132424; Sem_7; 466
SID20132424; Sem_8; 551
SID20132440; Sem_1; 493
SID20132440; Sem_2; 414
SID20132440; Sem_3; 555
SID20132440; Sem_4; 453
SID20132440; Sem_5; 450
SID20132440; Sem_6; 420
SID20132440; Sem_7; 390
SID20132440; Sem_8; 463
SID20132511; Sem_1; 556
SID20132511; Sem_2; 499
SID20132511; Sem_3; 541
SID20132511; Sem_4; 451
SID20132511; Sem_5; 509
SID20132511; Sem_6; 501
SID20132511; Sem_7; 548
SID20132511; Sem_8; 441
SID20132513; Sem_1; 380
SID20132513; Sem_2; 491
SID20132513; Sem_3; 450
SID20132513; Sem_4; 439
SID20132513; Sem_5; 410
SID20132513; Sem_6; 465
SID20132513; Sem_7; 463
SID20132513; Sem_8; 432
SID20132530; Sem_1; 512
SID20132530; Sem_2; 501
SID20132530; Sem_3; 526
SID20132530; Sem_4; 503
SID20132530; Sem_5; 314
SID20132530; Sem_6; 508
SID20132530; Sem_7; 489
SID20132530; Sem_8; 506
SID20132536; Sem_1; 387
SID20132536; Sem_2; 528
SID20132536; Sem_3; 543
SID20132536; Sem_4; 530
SID20132536; Sem_5; 428
SID20132536; Sem_6; 573
SID20132536; Sem_7; 440
SID20132536; Sem_8; 478
SID20132556; Sem_1; 522
SID20132556; Sem_2; 399
SID20132556; Sem_3; 528
SID20132556; Sem_4; 463
SID20132556; Sem_5; 522
SID20132556; Sem_6; 502
SID20132556; Sem_7; 592
SID20132556; Sem_8; 429
SID20132572; Sem_1; 368
SID20132572; Sem_2; 477
SID20132572; Sem_3; 410
SID20132572; Sem_4; 539
SID20132572; Sem_5; 382
SID20132572; Sem_6; 387
SID20132572; Sem_7; 400
SID20132572; Sem_8; 502
SID20132579; Sem_1; 402
SID20132579; Sem_2; 447
SID20132579; Sem_3; 588
SID20132579; Sem_4; 476
SID20132579; Sem_5; 558
SID20132579; Sem_6; 446
SID20132579; Sem_7; 454
SID20132579; Sem_8; 496
SID20132626; Sem_1; 442
SID20132626; Sem_2; 496
SID20132626; Sem_3; 433
SID20132626; Sem_4; 491
SID20132626; Sem_5; 449
SID20132626; Sem_6; 502
SID20132626; Sem_7; 467
SID20132626; Sem_8; 497
SID20132627; Sem_1; 533
SID20132627; Sem_2; 483
SID20132627; Sem_3; 442
SID20132627; Sem_4; 431
SID20132627; Sem_5; 513
SID20132627; Sem_6; 456
SID20132627; Sem_7; 368
SID20132627; Sem_8; 549
SID20132638; Sem_1; 406
SID20132638; Sem_2; 474
SID20132638; Sem_3; 557
SID20132638; Sem_4; 554
SID20132638; Sem_5; 530
SID20132638; Sem_6; 461
SID20132638; Sem_7; 468
SID20132638; Sem_8; 478
SID20132654; Sem_1; 546
SID20132654; Sem_2; 513
SID20132654; Sem_3; 467
SID20132654; Sem_4; 532
SID20132654; Sem_5; 435
SID20132654; Sem_6; 493
SID20132654; Sem_7; 505
SID20132654; Sem_8; 446
SID20132664; Sem_1; 464
SID20132664; Sem_2; 417
SID20132664; Sem_3; 484
SID20132664; Sem_4; 438
SID20132664; Sem_5; 537
SID20132664; Sem_6; 534
SID20132664; Sem_7; 543
SID20132664; Sem_8; 429
SID20132672; Sem_1; 521
SID20132672; Sem_2; 519
SID20132672; Sem_3; 456
SID20132672; Sem_4; 332
SID20132672; Sem_5; 478
SID20132672; Sem_6; 488
SID20132672; Sem_7; 572
SID20132672; Sem_8; 420
SID20132704; Sem_1; 450
SID20132704; Sem_2; 519
SID20132704; Sem_3; 537
SID20132704; Sem_4; 448
SID20132704; Sem_5; 476
SID20132704; Sem_6; 464
SID20132704; Sem_7; 552
SID20132704; Sem_8; 395
SID20132710; Sem_1; 461
SID20132710; Sem_2; 470
SID20132710; Sem_3; 519
SID20132710; Sem_4; 571
SID20132710; Sem_5; 410
SID20132710; Sem_6; 469
SID20132710; Sem_7; 423
SID20132710; Sem_8; 478
SID20132735; Sem_1; 450
SID20132735; Sem_2; 468
SID20132735; Sem_3; 358
SID20132735; Sem_4; 452
SID20132735; Sem_5; 422
SID20132735; Sem_6; 442
SID20132735; Sem_7; 500
SID20132735; Sem_8; 485
SID20132741; Sem_1; 428
SID20132741; Sem_2; 474
SID20132741; Sem_3; 506
SID20132741; Sem_4; 498
SID20132741; Sem_5; 465
SID20132741; Sem_6; 531
SID20132741; Sem_7; 458
SID20132741; Sem_8; 403
SID20132743; Sem_1; 545
SID20132743; Sem_2; 426
SID20132743; Sem_3; 556
SID20132743; Sem_4; 520
SID20132743; Sem_5; 519
SID20132743; Sem_6; 567
SID20132743; Sem_7; 438
SID20132743; Sem_8; 503
SID20132744; Sem_1; 497
SID20132744; Sem_2; 537
SID20132744; Sem_3; 489
SID20132744; Sem_4; 451
SID20132744; Sem_5; 513
SID20132744; Sem_6; 379
SID20132744; Sem_7; 543
SID20132744; Sem_8; 411
SID20132766; Sem_1; 486
SID20132766; Sem_2; 479
SID20132766; Sem_3; 491
SID20132766; Sem_4; 506
SID20132766; Sem_5; 479
SID20132766; Sem_6; 522
SID20132766; Sem_7; 508
SID20132766; Sem_8; 508
SID20132775; Sem_1; 478
SID20132775; Sem_2; 457
SID20132775; Sem_3; 474
SID20132775; Sem_4; 420
SID20132775; Sem_5; 490
SID20132775; Sem_6; 621
SID20132775; Sem_7; 382
SID20132775; Sem_8; 409
SID20132777; Sem_1; 496
SID20132777; Sem_2; 571
SID20132777; Sem_3; 469
SID20132777; Sem_4; 418
SID20132777; Sem_5; 560
SID20132777; Sem_6; 461
SID20132777; Sem_7; 437
SID20132777; Sem_8; 402
SID20132800; Sem_1; 398
SID20132800; Sem_2; 504
SID20132800; Sem_3; 482
SID20132800; Sem_4; 361
SID20132800; Sem_5; 452
SID20132800; Sem_6; 487
SID20132800; Sem_7; 421
SID20132800; Sem_8; 477
SID20132816; Sem_1; 548
SID20132816; Sem_2; 534
SID20132816; Sem_3; 481
SID20132816; Sem_4; 485
SID20132816; Sem_5; 507
SID20132816; Sem_6; 543
SID20132816; Sem_7; 421
SID20132816; Sem_8; 557
SID20132830; Sem_1; 653
SID20132830; Sem_2; 417
SID20132830; Sem_3; 490
SID20132830; Sem_4; 535
SID20132830; Sem_5; 342
SID20132830; Sem_6; 483
SID20132830; Sem_7; 532
SID20132830; Sem_8; 499
SID20132838; Sem_1; 447
SID20132838; Sem_2; 434
SID20132838; Sem_3; 484
SID20132838; Sem_4; 515
SID20132838; Sem_5; 464
SID20132838; Sem_6; 477
SID20132838; Sem_7; 456
SID20132838; Sem_8; 510
SID20132839; Sem_1; 494
SID20132839; Sem_2; 497
SID20132839; Sem_3; 518
SID20132839; Sem_4; 465
SID20132839; Sem_5; 536
SID20132839; Sem_6; 480
SID20132839; Sem_7; 456
SID20132839; Sem_8; 411
SID20132852; Sem_1; 401
SID20132852; Sem_2; 490
SID20132852; Sem_3; 439
SID20132852; Sem_4; 568
SID20132852; Sem_5; 458
SID20132852; Sem_6; 381
SID20132852; Sem_7; 460
SID20132852; Sem_8; 470
SID20132856; Sem_1; 511
SID20132856; Sem_2; 488
SID20132856; Sem_3; 453
SID20132856; Sem_4; 463
SID20132856; Sem_5; 522
